1,0.07727272727272727
2,0.16363636363636364
3,0.35454545454545455
4,0.4409090909090909
5,0.55
6,0.6545454545454545
7,0.7227272727272728
8,0.759090909090909
9,0.7909090909090909
10,0.8136363636363636
11,0.8318181818181818
12,0.8590909090909091
13,0.8727272727272727
14,0.8863636363636364
15,0.8863636363636364
16,0.8954545454545455
17,0.8954545454545455
18,0.9
19,0.9045454545454545
20,0.9136363636363637
21,0.9045454545454545
22,0.9090909090909091
23,0.9090909090909091
24,0.9090909090909091
25,0.9136363636363637
26,0.9227272727272727
27,0.9272727272727272
28,0.9181818181818182
29,0.9227272727272727
30,0.9136363636363637
31,0.9090909090909091
32,0.9136363636363637
33,0.9181818181818182
34,0.9181818181818182
35,0.9227272727272727
36,0.9227272727272727
37,0.9272727272727272
38,0.9272727272727272
39,0.9272727272727272
40,0.9272727272727272
41,0.9272727272727272
42,0.9318181818181818
43,0.9454545454545454
44,0.9409090909090909
45,0.9363636363636364
46,0.9363636363636364
47,0.9318181818181818
48,0.9318181818181818
49,0.9363636363636364
50,0.9318181818181818
51,0.9318181818181818
52,0.9318181818181818
53,0.9318181818181818
54,0.9272727272727272
55,0.9363636363636364
56,0.9318181818181818
57,0.9363636363636364
58,0.9318181818181818
59,0.9272727272727272
60,0.9318181818181818
61,0.9318181818181818
62,0.9318181818181818
63,0.9363636363636364
64,0.9363636363636364
65,0.9363636363636364
66,0.9363636363636364
67,0.9318181818181818
68,0.9363636363636364
69,0.9318181818181818
70,0.9363636363636364
71,0.9454545454545454
72,0.9409090909090909
73,0.9454545454545454
74,0.9454545454545454
75,0.9409090909090909
76,0.9363636363636364
77,0.9363636363636364
78,0.9363636363636364
79,0.9363636363636364
80,0.9363636363636364
81,0.9363636363636364
82,0.9363636363636364
83,0.9363636363636364
84,0.9363636363636364
85,0.95
86,0.95
87,0.9454545454545454
88,0.9454545454545454
89,0.9454545454545454
90,0.9454545454545454
91,0.9454545454545454
92,0.9454545454545454
93,0.9409090909090909
94,0.9409090909090909
95,0.9363636363636364
96,0.9409090909090909
97,0.9409090909090909
98,0.9363636363636364
99,0.9409090909090909
100,0.9454545454545454
101,0.9409090909090909
102,0.9454545454545454
103,0.9454545454545454
104,0.9454545454545454
105,0.9454545454545454
106,0.9454545454545454
107,0.9454545454545454
108,0.9454545454545454
109,0.95
110,0.95
111,0.95
112,0.95
113,0.95
114,0.9454545454545454
115,0.95
116,0.95
117,0.95
118,0.95
119,0.95
120,0.9454545454545454
121,0.95
122,0.95
123,0.95
124,0.95
125,0.95
126,0.95
127,0.95
128,0.95
129,0.95
130,0.95
131,0.9454545454545454
132,0.95
133,0.95
134,0.95
135,0.95
136,0.95
137,0.95
138,0.95
139,0.95
140,0.95
141,0.95
142,0.95
143,0.95
144,0.95
145,0.95
146,0.95
147,0.95
148,0.95
149,0.95
150,0.95
151,0.95
152,0.95
153,0.95
154,0.95
155,0.95
156,0.95
157,0.95
158,0.95
159,0.95
160,0.95
161,0.95
162,0.95
163,0.95
164,0.95
165,0.95
166,0.95
167,0.95
168,0.95
169,0.95
170,0.95
171,0.95
172,0.95
173,0.95
174,0.95
175,0.95
176,0.95
177,0.95
178,0.95
179,0.95
180,0.95
181,0.9454545454545454
182,0.9454545454545454
183,0.9454545454545454
184,0.9454545454545454
185,0.9454545454545454
186,0.9454545454545454
187,0.95
188,0.95
189,0.95
190,0.95
191,0.95
192,0.95
193,0.95
194,0.95
195,0.95
196,0.95
197,0.95
198,0.95
199,0.95
200,0.95
201,0.95
202,0.95
203,0.95
204,0.95
205,0.95
206,0.95
207,0.95
208,0.95
209,0.95
210,0.95
211,0.95
212,0.95
213,0.95
214,0.95
215,0.95
216,0.95
217,0.95
218,0.95
219,0.95
